timestamp,rsd_wd,rsd_ws,rsd_ti,z28_n,z28_wd,z28_ws,z28_ti,z29_n,z29_wd,z29_ws,z29_ti
12/24/16 11:40,272.551,12.4141,3.8480437569999997,10801.0,279.05030780000004,12.89296803,3.424243332,10801.0,280.3387018,12.42469598,3.854640351
12/24/16 11:50,268.193,11.5244,3.3121030160000005,10800.0,275.3494716,11.99194958,2.7197413939999997,10801.0,276.2095186,11.54536153,3.31070689
12/24/16 12:00,266.3574,11.1626,2.1679537030000002,10800.0,273.5492225,11.66790923,2.029108148,10800.0,273.9841795,11.23943093,3.0178661730000003
12/24/16 12:10,264.9075,11.1846,2.556193337,10801.0,271.935098,11.60587254,1.925349749,10801.0,272.03608039999995,11.21948393,2.8240136639999998
12/24/16 12:20,263.6666,10.7951,3.1551352,10800.0,271.4610507,11.267731699999999,3.111176876,10800.0,271.58916170000003,10.87896964,3.740337854
12/24/16 12:30,259.1433,10.6404,4.554340062,10801.0,266.07901910000004,11.20750397,3.470538949,10801.0,265.4931971,10.990122300000001,3.605362783
12/24/16 12:40,259.0776,11.4503,2.85931373,10800.0,267.2277572,12.04982297,2.1568883619999997,10800.0,266.7237941,11.80681054,2.3189755169999997
12/24/16 12:50,264.4925,12.4327,3.7739187789999997,10800.0,272.6100669,13.00821887,3.8845099380000003,10801.0,272.879892,12.59602287,4.005994307
12/24/16 13:00,271.4323,12.3976,3.755565593,10801.0,278.74586370000003,12.97322418,3.766909079,10800.0,279.77859930000005,12.51442287,3.7816290319999997
12/24/16 13:10,273.2157,11.2847,5.560626335,10800.0,280.0579667,11.71820393,5.01481382,10800.0,281.3915755,11.35984826,4.9831586660000005
12/24/16 14:00,272.98900000000003,6.0872,10.97713234,10800.0,279.7163199,6.275114469,11.72097247,10800.0,280.8852874,6.0636474389999995,12.17465595
12/24/16 14:10,269.9554,5.6867,12.67870646,10800.0,276.9098245,6.145172569,8.999975306,10801.0,277.5980877,5.946071766,8.74851603
12/24/16 14:20,259.1839,6.0258,19.84798699,10800.0,265.2159356,6.489035294,13.15321143,10800.0,264.8799123,6.3245309810000006,13.28629293
12/24/16 14:30,256.4258,8.5193,8.417358234,10800.0,263.41923019999996,9.063921532,7.357542326,10801.0,263.0017165,8.805397128,7.451276316
12/24/16 14:40,259.3654,10.0623,2.062152788,10801.0,267.53632880000004,10.54006372,2.246131236,10800.0,267.0160292,10.24301227,2.5978438319999997
12/24/16 14:50,262.8767,8.8286,8.288969939,10800.0,270.3341144,9.256211752,7.455804698,10801.0,270.07042989999997,8.961222977,8.185432874
12/24/16 15:00,255.8959,8.3454,8.444172838,10800.0,263.6777182,8.777150735,7.9759613289999995,10800.0,263.1498702,8.660390814,8.572288695
12/24/16 15:10,257.9412,9.0475,2.916827853,10801.0,265.4686804,9.318420433,1.8029385130000002,10801.0,264.8558663,9.133190475,1.936824071
12/24/16 15:20,260.2855,9.1034,2.994485577,10800.0,266.8642982,9.471485193,2.9074658889999996,10800.0,266.301785,9.246505176,2.859290225
12/24/16 15:30,264.5485,9.2151,2.349404781,10800.0,272.2460099,9.559373257999999,2.295583478,10801.0,272.3834762,9.193370612999999,2.9022785539999996
12/24/16 15:40,264.8711,8.972999999999999,2.354842305,10801.0,272.2540494,9.353347088,1.9421739519999999,10800.0,272.1778628,8.98074461,2.754785458
12/24/16 15:50,268.053,8.9469,3.657132638,10800.0,275.3524421,9.287238558,1.559928124,10801.0,275.96441980000003,8.821222331,2.486199282
12/24/16 16:00,265.0974,8.8268,5.520686999,10800.0,272.6167412,9.199246898,3.740670702,10800.0,272.60889360000004,8.811726391,4.092812292
12/24/16 16:10,265.1151,10.0343,3.690342127,10800.0,272.1391681,10.47186664,3.987618116,10800.0,272.04740400000003,10.05491238,4.538999491
12/24/16 16:20,263.8465,11.0122,2.687019851,10801.0,271.0893461,11.4908102,1.899416046,10801.0,270.88680530000005,11.12999432,3.119385672
12/24/16 16:30,265.156,10.0387,5.391136303,10800.0,272.83511219999997,10.46076224,4.45578684,10800.0,273.0221104,10.05011536,4.90833463
12/24/16 16:40,264.2186,8.552999999999999,5.803811528,10800.0,272.38417519999996,9.017116376,2.765512484,10801.0,272.53141689999995,8.671186727,3.7015264410000004
12/24/16 16:50,264.1709,8.4426,5.833511004,10800.0,271.94324839999996,8.958856519,4.7205351769999995,10800.0,272.04512189999997,8.642582272,5.287564861
12/24/16 17:00,263.5813,8.4975,3.692850838,10800.0,271.63205739999995,8.99041644,2.440238679,10800.0,271.6262242,8.681465429,3.2381184739999997
12/24/16 17:10,264.9789,8.4798,3.265407203,10800.0,272.6732778,8.911444522,3.5258845360000004,10800.0,272.78565330000004,8.568311786,4.196130336
12/24/16 17:20,266.0805,8.3124,3.177181079,10801.0,273.45223510000005,8.654250023,3.1509032319999997,10801.0,273.72742850000003,8.31553895,3.5542705999999997
12/24/16 17:30,264.7974,8.3838,3.5449318919999997,10800.0,272.6385064,8.83327078,3.383572829,10800.0,272.9324535,8.519900454,3.883403711
12/24/16 17:40,266.7155,8.1903,4.141484439,10800.0,273.5181012,8.560784317000001,3.203325585,10800.0,273.9659716,8.229352665,3.549400385
12/24/16 17:50,258.1626,8.2079,3.8304560239999996,10800.0,263.599538,8.410385436,3.202817155,10800.0,263.22921859999997,8.238249324,3.218484997
12/24/16 18:00,254.2431,8.7298,4.229191963,10801.0,260.8405161,9.126250688999999,4.080517521,10800.0,260.3136838,8.927792532,4.278600334
12/24/16 18:10,257.4849,8.1397,5.723798174,10800.0,263.72985589999996,8.408427972,4.208133329,10800.0,263.14052169999997,8.250951664,4.120376499
12/24/16 18:20,260.2049,8.1169,6.269634958999999,10800.0,267.3665645,8.567145537,4.676155978,10800.0,266.89926260000004,8.374166864,4.815481156000001
12/24/16 18:30,265.7709,7.954,10.25773196,10800.0,273.3122362,8.19147193,7.287723411,10800.0,273.6269318,7.876345906,7.628341622000001
12/24/16 18:40,263.4198,7.1088,7.177020032000001,10800.0,270.4249506,7.6042855970000005,5.1153572480000005,10800.0,270.3712659,7.389384842,5.486984473
12/24/16 18:50,263.4701,7.0183,8.658792015,10800.0,269.58802369999995,7.225437225,6.6124975610000005,10801.0,269.4812496,7.048113319,6.630303339
12/24/16 19:00,266.6538,7.9059,7.427364373,10801.0,273.48443230000004,8.216679448999999,6.885548779,10800.0,273.7011223,7.901289667,6.829287197999999
12/24/16 19:10,268.6904,8.1641,4.233167159,10800.0,275.6760364,8.517076241,3.411855978,10801.0,276.3301141,8.082769922999999,4.006787211000001
12/24/16 19:20,267.07599999999996,8.5512,3.543362335,10800.0,274.3028642,8.953271004,2.70634919,10800.0,274.7975723,8.603285187000001,3.43549697
12/24/16 19:30,264.4995,7.9831,4.746276508999999,10800.0,272.2354895,8.300165698999999,3.958404919,10801.0,272.3888188,8.026604919,4.473251994
12/24/16 19:40,264.1191,8.8207,5.699094176,10801.0,272.07748369999996,9.260255781,5.480360977999999,10800.0,272.12721669999996,8.936143319,6.0601557679999996
12/24/16 19:50,264.6463,9.3647,6.019413329,10800.0,271.7423652,9.750884897,5.124469256,10801.0,271.6829454,9.413517763,5.013404274
12/24/16 20:00,261.8166,8.8621,4.497805261,10800.0,268.12357940000004,9.207189968,3.7459669460000002,10800.0,267.70359210000004,9.001439728,3.931885137
12/24/16 20:10,260.9443,8.5956,5.9716599189999995,10801.0,268.1362305,8.920355072000001,4.861001749,10801.0,267.5194846,8.712812153,4.898360728
12/24/16 20:20,262.5721,8.3124,7.351667387999999,10800.0,269.5265655,8.720607497,4.918403812,10800.0,269.0732335,8.504482405,5.19408891
12/24/16 20:30,262.2876,8.7768,11.56571871,10800.0,269.4171877,9.073325509,8.818499462,10801.0,269.04821319999996,8.802850655,8.494326796000001
12/24/16 20:40,264.5316,9.7934,4.745032369,10801.0,271.98161989999994,10.20088809,4.121827292,10800.0,271.9379252,9.803418089,4.353229279
12/24/16 20:50,263.6472,10.3015,3.6470416930000003,10800.0,270.831325,10.69645187,3.0232757439999998,10801.0,270.5987688,10.35107864,3.635108962
12/24/16 21:00,261.5158,9.8106,3.429963509,10800.0,268.64002830000004,10.32716183,2.696691659,10800.0,268.1268285,10.06052809,2.969082577
12/24/16 21:10,260.2948,9.2193,6.321521157,10800.0,266.618385,9.568341424,4.803815599,10801.0,265.90395159999997,9.379731188,4.767365777
12/24/16 21:20,259.0576,9.3903,5.34487716,10800.0,265.90324069999997,9.725455457,4.230629263,10800.0,265.0943441,9.527425998,4.16301738
12/24/16 21:30,260.8076,9.3028,2.826030872,10801.0,268.6074463,9.645175425,1.965755434,10800.0,268.0894991,9.407900038,2.543934665
12/24/16 21:40,262.9745,9.3459,3.278442954,10800.0,269.9728648,9.674146518999999,3.5343774239999997,10801.0,269.6012419,9.383405589,3.9917843680000002
12/24/16 21:50,258.0928,10.012,3.015381542,10800.0,265.0308784,10.37729773,2.522885049,10800.0,264.112912,10.16964729,2.657650182
12/24/16 22:00,257.501,10.0029,4.64265363,10800.0,264.0235712,10.27022011,4.482759253999999,10801.0,263.14485559999997,10.05107325,4.580340873
12/24/16 22:10,257.909,10.3562,4.565381124,10800.0,266.0262594,10.49530946,4.3733120560000005,10800.0,265.2380411,10.26848319,4.309600073
12/24/16 22:20,257.385,9.9664,3.552937871,10801.0,264.9435644,10.22903812,3.42135476,10801.0,264.04865970000003,9.995862768,3.4884595999999997
12/24/16 22:30,257.5972,10.0608,8.12062659,10800.0,264.3581991,10.56608091,6.402198517,10801.0,263.4978848,10.32594794,6.3687467579999995
12/24/16 22:40,259.1593,11.2277,5.0704952930000005,10801.0,266.41826299999997,11.65314207,2.99818491,10800.0,265.5669553,11.39404566,3.0023152860000004
12/24/16 22:50,259.2357,11.213,3.891911175,10800.0,265.9796255,11.63408393,2.6702487930000003,10801.0,265.1148466,11.36852923,2.598818736
12/24/16 23:00,256.134,10.8072,5.7739284920000005,10801.0,264.1464681,11.23987532,4.97142672,10801.0,263.322385,11.01466281,4.9100384130000005
